X,Y,objectid,globalid,localauthority,reportdate,totalcalls,collectiondelivery,social,meals,other,otherrequest,callback,forummeetings
0,0,1374,4a483439-8c57-4f92-81c9-e5e172e29ea6,Laois,2020/05/16 11:00:00+00,0,0,0,0,0,0,0,0
0,0,1375,9826686d-8349-4f82-87a7-b2f917adfbe6,Meath,2020/05/16 11:00:00+00,6,0,1,0,1,4,0,0
0,0,1376,2a0f68ce-1145-4184-863e-fd01d7bb3f40,Cork County,2020/05/16 11:00:00+00,25,3,13,1,1,7,25,0
0,0,1377,37b03406-0751-4423-8cb2-f9d812336b93,Donegal,2020/05/16 11:00:00+00,2,1,0,0,1,0,0,0
0,0,1378,7174e8a5-f21d-4059-874b-daef4f26c31c,Cork City,2020/05/17 11:00:00+00,4,0,0,0,0,0,1,0
0,0,1379,d2e321cf-e2cb-44ff-8532-8f94ef7248b1,Galway County,2020/05/17 11:00:00+00,3,1,0,0,2,0,0,0
0,0,1380,3e6936a6-e039-483d-8942-58f0c33a3020,Longford,2020/05/17 11:00:00+00,1,0,0,0,0,1,0,0
0,0,1381,1dc253a9-274f-4c97-8902-7cb265dae0d9,Westmeath,2020/05/17 11:00:00+00,4,0,0,0,0,4,0,0
0,0,1382,edbc19f2-3642-4f0c-89fd-48f2e03ada68,Louth,2020/05/17 11:00:00+00,1,0,0,0,0,1,0,0
0,0,1383,a01116a4-659a-4b69-8b3d-cf984f699e58,Cavan,2020/05/17 11:00:00+00,1,1,0,0,0,0,0,0
0,0,1384,f0b318e6-b91b-42e2-8bdc-fa444fd8b13a,Sligo,2020/05/17 11:00:00+00,3,0,1,0,2,0,3,0
0,0,1385,85a4cc89-b7fb-4943-8d26-04fefb0c2403,Kilkenny,2020/05/17 11:00:00+00,4,0,0,0,1,2,1,0
0,0,1386,79650f83-84d5-4843-8031-f4c3e855c341,South Dublin,2020/05/17 11:00:00+00,2,1,0,0,1,0,1,0
0,0,1387,4a4a23bf-73dc-40d1-8095-0084830f6d42,Kerry,2020/05/17 11:00:00+00,11,4,7,0,0,0,3,0
0,0,1388,8fc85971-a3b3-40b0-81bf-20bbc5376c2e,Leitrim,2020/05/17 11:00:00+00,0,0,0,0,0,0,0,0
0,0,1389,92a8baaa-b4f1-4482-8903-211e05464031,Wicklow,2020/05/17 11:00:00+00,2,0,0,0,2,0,0,0
0,0,1390,6b30aa39-5ed4-4db4-885a-e1770e6c34b5,Carlow,2020/05/17 11:00:00+00,2,0,0,0,0,2,0,0
0,0,1391,37bc4816-a796-4ebf-80da-ee81fa72a71a,Galway City,2020/05/17 11:00:00+00,1,0,0,0,0,1,13,0
0,0,1392,87c3ea83-473d-4b59-8eda-a4df0b4fe532,Clare,2020/05/17 11:00:00+00,2,0,0,0,1,1,0,0
0,0,1393,49eb92fa-99a8-4073-8fc1-c2ffbbc6a91b,Roscommon,2020/05/17 11:00:00+00,20,4,4,11,0,1,0,0
0,0,1394,52442870-b8a4-4978-8437-373d1d6ef9a3,Fingal,2020/05/17 11:00:00+00,1,0,1,0,0,0,5,0
0,0,1395,275908e2-62f7-4311-8774-884b55606622,Waterford,2020/05/17 11:00:00+00,1,0,0,0,0,1,0,0
0,0,1396,7431ed7b-6f9f-44b4-89bf-fc26f210bae2,Kildare,2020/05/17 11:00:00+00,3,0,0,0,0,3,1,0
0,0,1397,456a691f-4514-4760-8df6-1220166a65e3,Monaghan,2020/05/17 11:00:00+00,4,0,0,2,0,2,0,0
0,0,1398,f1f8dafb-0f60-4490-8aca-3fc861c510e8,Meath,2020/05/17 11:00:00+00,0,0,0,0,0,0,0,0
0,0,1399,ccc0c8c4-28b4-45a6-84d0-1bf34ca2310a,Dún Laoghaire–Rathdown,2020/05/17 11:00:00+00,6,2,0,0,1,3,3,0
0,0,1400,2e1c1de9-9e53-4906-811f-7fa28e7270e2,Limerick,2020/05/17 11:00:00+00,32,0,0,0,0,32,31,0
0,0,1401,487ec7f8-8c16-4101-8bf2-f3d62ed7cc6f,Mayo,2020/05/17 11:00:00+00,0,0,0,0,0,0,0,0
0,0,1402,06cee2e0-f7ff-410d-8ce1-3e2841fa32b5,Offaly,2020/05/17 11:00:00+00,0,0,0,0,0,0,0,0
0,0,1403,609a867e-a192-4760-8953-085ca35e22dc,Wexford,2020/05/17 11:00:00+00,75,0,74,0,0,1,0,0
0,0,1404,bc0de07b-b9da-4243-8f5c-0e8636272d45,Cork County,2020/05/17 11:00:00+00,2,1,0,0,0,1,2,0
0,0,1405,5d5c9481-d11a-48d3-8f0a-288658900b0e,Donegal,2020/05/17 11:00:00+00,0,0,0,0,0,0,0,0
0,0,1406,ae825357-7d5e-4cb7-8931-6017a1b9afc2,Laois,2020/05/17 11:00:00+00,1,0,0,0,0,1,0,0
0,0,1407,d1af565f-2be9-4eba-86d7-47f9efb20185,Dublin,2020/05/17 11:00:00+00,2,0,0,0,1,1,2,0
0,0,1408,8366ee2a-fcfd-4d5d-80f6-9bde5d0d87bc,Tipperary,2020/05/17 11:00:00+00,0,0,0,0,0,0,0,0
0,0,1409,3a42b223-f7ee-45cd-8145-508a39039da0,Longford,2020/05/18 11:00:00+00,2,1,0,0,0,1,1,0
0,0,1410,79c96757-7323-4a37-8a5e-eedf72e310a9,Cork City,2020/05/18 11:00:00+00,73,4,2,1,1,65,3,0
0,0,1411,e41dfff0-c58e-4b9f-85ff-16e6f221e80e,Galway County,2020/05/18 11:00:00+00,13,0,0,0,4,9,1,0
0,0,1412,3d27aef7-faf5-460e-8179-0c5c97b978a6,Westmeath,2020/05/18 11:00:00+00,3,1,0,0,0,2,0,0
0,0,1413,d44ad0c1-b406-4240-8392-4548b1ff59c0,Kerry,2020/05/18 11:00:00+00,18,6,1,6,0,4,2,0
0,0,1414,65a434b5-b752-459f-878f-7959e0f193b1,South Dublin,2020/05/18 11:00:00+00,44,9,0,8,19,8,15,0
0,0,1415,4b74cfcd-e8bf-4a98-80aa-369e2a35da95,Galway City,2020/05/18 11:00:00+00,5,1,0,0,3,1,14,0
0,0,1416,2cda5b6d-a8ed-4300-892b-0b7183e8d99c,Monaghan,2020/05/18 11:00:00+00,4,1,0,0,1,2,0,0
0,0,1417,dc3de9e6-8033-48e1-8b4c-312c0ad08d69,Carlow,2020/05/18 11:00:00+00,8,1,6,0,1,0,7,0
0,0,1418,66d8328e-cfef-4bc1-823b-5e091364678b,Clare,2020/05/18 11:00:00+00,6,0,1,0,0,5,0,0
0,0,1419,b004198e-0a9d-49d9-82fd-c56af943118d,Louth,2020/05/18 11:00:00+00,14,8,0,0,3,3,2,0
0,0,1420,9b174017-2e68-436f-848a-f123efb3ffca,Wicklow,2020/05/18 11:00:00+00,7,1,0,0,0,6,9,0
0,0,1421,a0f7e895-b689-4370-8150-ee4ea9b4105c,Meath,2020/05/18 11:00:00+00,4,1,0,0,1,2,0,0
0,0,1422,aca552bd-f97c-4a79-80a5-25aa75280e19,Cavan,2020/05/18 11:00:00+00,4,3,0,0,0,1,1,0
0,0,1423,5749745d-4ece-46a3-80d1-8632cfca2503,Leitrim,2020/05/18 11:00:00+00,14,2,2,0,3,7,8,0
0,0,1424,3f66dbc3-22f0-416f-8221-01dfcc5ae839,Kildare,2020/05/18 11:00:00+00,15,0,0,0,0,15,0,0
0,0,1425,6d95f3a0-8730-42c2-8443-3e1d721c5222,Fingal,2020/05/18 11:00:00+00,8,0,1,0,0,7,7,0
0,0,1426,0075d58a-3c86-4755-866f-e6ef6a35e6fc,Dún Laoghaire–Rathdown,2020/05/18 11:00:00+00,50,21,3,1,0,25,35,0
0,0,1427,2ed562a4-d92d-48c6-8324-74298ab1fd61,Sligo,2020/05/18 11:00:00+00,10,2,2,0,3,0,10,0
0,0,1428,039c0d81-ab5e-48f5-8864-2c762f67aaa3,Waterford,2020/05/18 11:00:00+00,11,0,3,0,1,7,4,0
0,0,1429,6fe56bde-892f-4d15-86f6-80e037548a51,Donegal,2020/05/18 11:00:00+00,8,1,0,1,2,4,0,0
0,0,1430,f4739c5f-874a-4387-8719-75483ff20adf,Roscommon,2020/05/18 11:00:00+00,15,3,4,8,0,0,0,0
0,0,1431,638bfb54-f2fc-4dfe-82d4-fa6751499802,Limerick,2020/05/18 11:00:00+00,69,5,0,2,2,45,31,0
0,0,1432,a9b633c4-a231-40e0-8589-6cd7a6557a85,Mayo,2020/05/18 11:00:00+00,9,1,1,0,0,7,0,0
0,0,1433,81955702-4d41-4211-889c-0d7608354e32,Offaly,2020/05/18 11:00:00+00,1,0,0,0,0,1,1,0
0,0,1434,ca472e58-ab59-4f8e-81b3-a59ef6d0ec49,Wexford,2020/05/18 11:00:00+00,104,2,87,1,5,8,0,0
0,0,1435,3026d780-f487-46d9-8ff0-07586dd0685b,Laois,2020/05/18 11:00:00+00,3,0,1,0,1,1,1,0
0,0,1436,786a1a25-bd67-4c34-83c6-4518ea6196d2,Cork County,2020/05/18 11:00:00+00,31,8,1,0,2,20,31,0
0,0,1437,0aea4136-cbca-46ad-8f90-34bd759fe643,Dublin,2020/05/18 11:00:00+00,26,15,0,1,1,9,1,0
0,0,1439,043b31c2-4fe3-495e-8d92-ef4c9d308c7e,Tipperary,2020/05/18 11:00:00+00,1,1,0,0,0,0,1,0
0,0,1440,c8a6821f-1ab7-4705-8fd5-bbe9c0f48512,Kilkenny,2020/05/17 23:00:00+00,29,0,0,1,1,18,0,0
0,0,1441,0a60fcac-90fc-46e0-8e3e-7e6fc0dc4add,Cork City,2020/05/19 11:00:00+00,58,3,1,0,0,54,4,0
0,0,1442,1e34b697-fd65-4ffb-8f4a-0e986f106504,Westmeath,2020/05/19 11:00:00+00,3,0,0,0,0,3,0,0
0,0,1443,72dd0fb9-dd57-4c80-87cb-50cec9a904e2,Longford,2020/05/19 11:00:00+00,5,1,0,0,0,4,4,0
0,0,1444,8eacb48f-e906-4cbf-8951-a830901aae75,Kerry,2020/05/19 11:00:00+00,10,5,2,0,1,2,2,0
0,0,1445,a1b8de4e-ccbf-4332-8ea3-4d87273c868a,Galway County,2020/05/19 11:00:00+00,6,1,0,1,0,4,2,0
0,0,1446,d3fec06c-8b48-4b79-89cb-dd30f105729c,Monaghan,2020/05/19 11:00:00+00,8,0,0,1,1,6,0,0
0,0,1447,04b9c8b6-b346-4bb1-84d4-e6660c2a5077,Wicklow,2020/05/19 11:00:00+00,7,4,0,0,1,2,16,1
0,0,1448,6974bb75-322d-48a0-8352-0550ef2ec65c,Sligo,2020/05/19 11:00:00+00,11,2,4,0,3,2,12,0
0,0,1449,4b8b4730-9781-4b76-8614-84b4fd482fd9,Leitrim,2020/05/19 11:00:00+00,9,2,0,1,0,6,17,1
0,0,1450,27750393-64d1-4c38-86ce-c6d54c0ad4af,Galway City,2020/05/19 11:00:00+00,3,0,0,0,0,3,14,0
0,0,1451,3673c83d-618e-40a6-8c8d-4256275a8874,Fingal,2020/05/19 11:00:00+00,9,4,1,0,1,1,5,0
0,0,1452,cb3484fd-ba96-49c8-8cbd-36da6854439c,Roscommon,2020/05/19 11:00:00+00,65,8,9,46,0,2,0,0
0,0,1453,df060501-76df-4ca1-841a-ac15ecc9a7a0,Kilkenny,2020/05/19 11:00:00+00,38,1,0,0,1,13,5,0
0,0,1454,16b08025-e6ef-471f-8bc7-2e0d44c1e569,Clare,2020/05/19 11:00:00+00,9,3,0,0,0,6,2,0
0,0,1455,f9e3ec61-ce7d-4f63-8f8b-1f9021caa820,Kildare,2020/05/19 11:00:00+00,14,0,0,0,0,14,0,0
0,0,1456,39a2da17-0c2a-4848-838e-586be9720228,Laois,2020/05/19 11:00:00+00,5,0,3,0,2,0,5,1
0,0,1457,3cfb92df-025d-4e23-8566-7e62bfe3298b,Dún Laoghaire–Rathdown,2020/05/19 11:00:00+00,38,11,1,1,1,25,33,0
0,0,1458,6bfb5cd0-f014-4072-861c-65fb04432524,Cavan,2020/05/19 11:00:00+00,11,7,0,1,0,3,9,0
0,0,1459,8846d945-36b5-4040-8e7a-802f634b68ac,Louth,2020/05/19 11:00:00+00,14,0,1,0,0,14,2,0
0,0,1460,d6f4f606-3a31-4a69-8df5-d7b2507c4bf7,Wexford,2020/05/19 11:00:00+00,109,7,91,2,1,8,34,0
0,0,1461,bab4b092-f4fe-4719-8910-cd8e31273299,Meath,2020/05/19 11:00:00+00,5,0,0,0,0,5,2,0
0,0,1462,3672b430-c259-4d96-8c68-49e882689d00,Carlow,2020/05/19 11:00:00+00,7,1,5,0,0,1,3,0
0,0,1463,c9fd3f5f-6228-4540-8676-3b3b8ff88fb7,Limerick,2020/05/19 11:00:00+00,27,8,1,0,0,14,7,0
0,0,1464,616cc89f-cab7-4fd1-83c6-e650ea76d546,Donegal,2020/05/19 11:00:00+00,7,1,0,1,1,4,0,0
0,0,1465,df62f145-62e0-4cb3-86c1-547cfde0633e,South Dublin,2020/05/19 11:00:00+00,26,15,0,0,8,3,11,0
0,0,1466,ddf04bed-b559-4fb0-8d6b-e48c568a8dd5,Offaly,2020/05/19 11:00:00+00,9,0,1,0,3,5,0,0
0,0,1467,26509599-c837-4b72-8a6e-3a48a8ff5355,Dublin,2020/05/19 11:00:00+00,32,16,0,2,0,14,5,0
0,0,1468,f4ae9c46-2f09-464e-844e-7a9f886ed066,Tipperary,2020/05/19 11:00:00+00,1,0,0,1,0,0,1,1
0,0,1469,99a18e6c-146c-4711-8ebd-3a929349074b,Cork County,2020/05/19 11:00:00+00,41,5,3,1,0,32,41,0
0,0,1470,7d0e254a-a3a1-4b90-88ef-52dcd2c6e5ba,Waterford,2020/05/19 11:00:00+00,5,2,0,0,2,1,2,0
0,0,1471,146cc1c0-a73b-4f80-8cc7-415fe4d108be,Mayo,2020/05/19 11:00:00+00,3,0,0,0,1,2,0,0
0,0,1472,ddf37ff5-38fc-48e9-879b-f49c277e5da6,Cork City,2020/05/20 11:00:00+00,70,3,1,0,0,66,5,0
0,0,1473,038aa9d6-c733-4815-8889-43a752de2146,Westmeath,2020/05/20 11:00:00+00,3,1,0,0,0,1,0,1
0,0,1474,89fd43df-83fe-474f-882e-4f52dc1460c2,Longford,2020/05/20 11:00:00+00,2,1,0,0,0,1,1,0
0,0,1475,1bebefcf-3ed1-4596-8209-aeae8751ad97,Galway County,2020/05/20 11:00:00+00,3,0,0,0,0,3,0,0
0,0,1476,8cf5e6d5-b442-4ea9-8460-c8791487e549,Roscommon,2020/05/20 11:00:00+00,68,9,9,48,1,1,2,0
0,0,1477,f75c7cea-5d65-4604-88ef-dba59d827de6,Kerry,2020/05/20 11:00:00+00,17,3,1,0,1,11,2,0
0,0,1478,3dba05b1-504a-454a-8f45-2192ac588688,Wicklow,2020/05/20 11:00:00+00,13,1,1,2,2,7,21,0
0,0,1479,bce8cd97-831a-40f8-8d85-c24c89238334,Monaghan,2020/05/20 11:00:00+00,4,0,0,0,0,3,0,0
0,0,1480,87b892ca-8f12-4c3b-883d-47abccc78b4a,Kilkenny,2020/05/20 11:00:00+00,75,0,0,0,2,12,3,0
0,0,1481,1cba713a-a01d-4d6d-87b3-f70243e2ecbd,Leitrim,2020/05/20 11:00:00+00,6,1,0,0,2,3,5,0
0,0,1482,0045e0f3-89c3-47c5-85be-5c9867c36c57,Galway City,2020/05/20 11:00:00+00,2,0,0,0,0,2,13,0
0,0,1483,e45769c6-ea3c-453d-845b-d229415b6588,Carlow,2020/05/20 11:00:00+00,2,0,2,0,0,0,2,0
0,0,1484,c2076538-cf4a-4d68-888d-a52bcf2a5b31,Fingal,2020/05/20 11:00:00+00,4,1,0,0,0,3,0,1
0,0,1485,5d3a238e-81a3-49cd-886a-1e6ab3075a7b,Laois,2020/05/20 11:00:00+00,2,1,0,0,0,1,1,0
0,0,1486,87580592-c300-469d-8b24-b55ebd93852b,Sligo,2020/05/20 11:00:00+00,5,2,2,0,0,1,5,1
0,0,1487,64055b2c-f392-4b16-86be-b11d789c6d1c,Clare,2020/05/20 11:00:00+00,7,1,1,0,0,5,1,0
0,0,1488,ae21db72-2a51-4ac9-8dd8-f12c1ac1745b,Limerick,2020/05/20 11:00:00+00,43,14,2,2,2,21,1,0
0,0,1489,4d92cf47-50cd-41c0-8050-1bc96fac3c98,Mayo,2020/05/20 11:00:00+00,3,0,0,0,1,2,0,0
0,0,1490,8fc990ba-c991-46ee-842a-9fb1aebd4efb,Wexford,2020/05/20 11:00:00+00,116,4,103,1,0,8,21,0
0,0,1491,1a691cf6-3c1d-4f6e-8b0d-e65acf949ff1,Cavan,2020/05/20 11:00:00+00,8,4,0,0,2,2,4,0
0,0,1492,e0fb66c2-218f-4189-852b-b7c8706298e9,Kildare,2020/05/20 11:00:00+00,20,0,5,0,0,15,1,0
0,0,1493,5c8e07f7-c222-4c98-8d38-a995333b2e61,Dún Laoghaire–Rathdown,2020/05/20 11:00:00+00,43,17,3,0,3,24,34,0
0,0,1494,8c5bbfda-f9a0-41fb-84d4-dd22bdec0b41,Tipperary,2020/05/20 11:00:00+00,5,5,0,0,0,0,17,0
0,0,1495,6368b11b-da3e-4e33-8290-d0b173e8f6ed,South Dublin,2020/05/20 11:00:00+00,27,11,0,4,10,2,13,0
0,0,1496,690c14ea-0a68-456b-871e-2376882b9947,Cork County,2020/05/20 11:00:00+00,66,1,1,1,0,63,66,0
0,0,1497,fa99d6a5-a40e-4e94-8d7d-686774b3677b,Meath,2020/05/20 11:00:00+00,7,1,0,0,2,4,3,0
0,0,1498,d9e2882c-fca7-4964-8e6b-54b931434524,Louth,2020/05/20 11:00:00+00,12,7,3,0,0,2,0,0
0,0,1499,44e296db-f244-4bfe-82b4-145a87ef45c2,Offaly,2020/05/20 11:00:00+00,6,1,0,0,2,3,0,0
0,0,1500,fdf21cde-ee25-40c4-80b8-bde838fce8b7,Waterford,2020/05/20 11:00:00+00,8,1,0,0,0,6,2,1
0,0,1501,380600f1-51ba-4bfe-8158-f0911ba4e2d6,Donegal,2020/05/20 11:00:00+00,11,0,0,0,8,3,0,1
0,0,1502,ee7c015b-6c3d-46f4-8b0d-b99250d948ef,Dublin,2020/05/20 11:00:00+00,23,12,1,1,0,9,6,0
0,0,1503,c0432f47-f72c-41b8-84ea-3d2200d7a0ca,Cork City,2020/05/21 11:00:00+00,69,0,0,0,0,69,0,0
0,0,1504,b0d70471-5c2c-44d1-886c-59c95d12a5a5,Westmeath,2020/05/21 11:00:00+00,2,1,0,0,0,1,0,0
0,0,1505,38d83d01-3dae-4d8f-8dd9-37f4cc048737,Longford,2020/05/21 11:00:00+00,1,0,0,0,0,1,1,1
0,0,1506,a999a7d3-a64e-453c-8f83-ee70fcbaf3fe,Galway County,2020/05/21 11:00:00+00,3,1,0,0,0,2,1,0
0,0,1507,4695dc1d-f26e-4ea2-8a80-10f5f7812638,Kerry,2020/05/21 11:00:00+00,16,4,1,0,0,11,6,0
0,0,1508,326cc372-f499-4483-81bf-41eefc5dc672,Roscommon,2020/05/21 11:00:00+00,70,12,10,47,0,1,0,0
0,0,1509,f4fb533d-9cc0-4d73-801c-6cf016349135,Wicklow,2020/05/21 11:00:00+00,3,1,0,0,0,2,7,0
0,0,1510,d8df1cb6-bd49-4193-8e99-533608774897,Sligo,2020/05/21 11:00:00+00,9,1,5,0,3,0,9,0
0,0,1511,51106889-e5f0-407c-8a43-a521519a4c4d,Monaghan,2020/05/21 11:00:00+00,2,1,0,0,0,1,0,0
0,0,1512,da6beebf-174a-4634-8f50-11692c986145,Clare,2020/05/21 11:00:00+00,5,0,0,1,2,2,0,0
0,0,1513,6bb8c0fd-407d-4de4-8474-ea4d6b678941,Carlow,2020/05/21 11:00:00+00,2,1,0,0,0,1,7,0
0,0,1514,d0cfa8ee-b674-4855-8077-b88d12f34509,Cavan,2020/05/21 11:00:00+00,5,1,0,0,1,3,2,0
0,0,1515,86360a18-5191-44ab-8fdc-459ceb844835,Galway City,2020/05/21 11:00:00+00,1,1,0,0,0,0,13,1
0,0,1516,5750e2ba-9aaa-4ecd-8758-7eb48eea666d,Limerick,2020/05/21 11:00:00+00,16,7,3,0,2,4,1,0
0,0,1517,8de6f596-8593-499d-8693-cddd3159eaa4,Meath,2020/05/21 11:00:00+00,4,1,1,0,0,2,1,0
0,0,1518,d483056e-1710-43ae-8027-5884623091d0,Kilkenny,2020/05/21 11:00:00+00,34,0,0,0,2,12,1,0
0,0,1519,0c00b4a3-dc13-4043-801c-2320b919c84a,Leitrim,2020/05/21 11:00:00+00,11,1,0,0,1,10,11,0
0,0,1520,17595dcf-085d-48cb-8b3c-04e6acd3fd2e,Louth,2020/05/21 11:00:00+00,9,8,1,1,0,0,1,0
0,0,1521,aa8c3e63-23c4-44f8-8da1-2f9de48ef630,Wexford,2020/05/21 11:00:00+00,118,2,108,0,1,7,15,0
0,0,1522,bc19bec9-8a18-40be-8e9b-47916bf01a3e,Kildare,2020/05/21 11:00:00+00,11,0,2,0,0,9,0,0
0,0,1523,91c2f671-e2c9-4b07-8934-1a542985e524,Fingal,2020/05/21 11:00:00+00,11,3,0,5,0,3,2,0
0,0,1524,8ce773f7-52e4-455f-88bb-37ab456c7f42,Cork County,2020/05/21 11:00:00+00,48,9,1,0,0,38,48,0
0,0,1525,6885827a-677d-4d09-8036-fb9fbe4fc032,Donegal,2020/05/21 11:00:00+00,5,0,0,0,2,3,0,0
0,0,1526,64c85951-03ad-4482-8868-4cfe29c3e064,Mayo,2020/05/21 11:00:00+00,7,1,0,0,1,5,6,0
0,0,1527,23613383-d66e-4d9b-87aa-a70534a3332a,Tipperary,2020/05/21 11:00:00+00,1,1,0,0,0,0,1,0
0,0,1528,4fbdcca2-091f-4f66-8e5d-a81c4e4980d3,South Dublin,2020/05/21 11:00:00+00,30,19,0,0,9,2,15,1
0,0,1529,869e309a-c1af-430a-8bbf-1357edd955cb,Laois,2020/05/21 11:00:00+00,5,0,0,2,3,0,5,0
0,0,1530,aa526f34-e732-44fa-8bd4-a027cc3ee2c0,Offaly,2020/05/21 11:00:00+00,4,0,0,0,1,3,0,0
0,0,1531,cae0b947-9400-4af4-8230-e4193fafa5f3,Dublin,2020/05/21 11:00:00+00,31,20,0,2,0,9,2,1
0,0,1532,235414ed-4991-4d1b-8ccc-776184d2f39d,Waterford,2020/05/21 11:00:00+00,3,0,1,1,0,0,1,0
0,0,1533,3b2cb991-1138-44e1-8135-de16decbefdd,Dún Laoghaire–Rathdown,2020/05/21 11:00:00+00,38,25,0,0,1,12,6,0
0,0,1534,f5a1f499-f56d-4ec6-8bae-bcc8fcd33a72,Cork City,2020/05/22 11:00:00+00,59,1,0,0,0,58,0,0
0,0,1535,aada5bb3-6a10-4ba5-8959-87070f2c5ea3,Westmeath,2020/05/22 11:00:00+00,6,0,0,0,0,6,0,0
0,0,1536,0044b351-08f1-4aaf-8bc9-3c24b4617f7d,Galway County,2020/05/22 11:00:00+00,66,0,0,0,2,64,1,0
0,0,1537,479b3db2-8605-4c00-81d7-5a9e312b97f5,Longford,2020/05/22 11:00:00+00,5,1,0,0,0,4,4,0
0,0,1538,c89e6199-b21e-47ad-8786-49fa4b8fdafc,Roscommon,2020/05/22 11:00:00+00,67,12,8,46,0,1,1,1
0,0,1539,83b66f63-aece-418a-8174-98d878ad752e,Leitrim,2020/05/22 11:00:00+00,7,1,0,0,1,5,12,1
0,0,1540,a56349ff-0701-4a80-819e-9fa41d2d1f4a,Clare,2020/05/22 11:00:00+00,15,0,0,1,4,10,1,0
0,0,1541,52798745-66fc-4e4a-8396-75ae0be4ff1d,Fingal,2020/05/22 11:00:00+00,4,4,0,0,0,0,1,0
0,0,1542,dd1e7023-aa32-495c-87d3-0bee0eabd18b,Galway City,2020/05/22 11:00:00+00,5,0,0,0,2,3,13,0
0,0,1543,6daceaee-3d4c-4103-84c6-a808070e7cdd,Kilkenny,2020/05/22 11:00:00+00,39,0,0,0,3,16,1,0
0,0,1544,6016c10f-1d83-48d0-8e9a-66e60964ae34,Wicklow,2020/05/22 11:00:00+00,14,2,0,0,0,12,21,0
0,0,1545,a6d7a540-4ed2-4d0c-853f-219a64f51a1e,Sligo,2020/05/22 11:00:00+00,8,0,5,1,1,0,8,0
0,0,1546,d7ef4de1-215d-4a47-892d-41b6a7370a69,Limerick,2020/05/22 11:00:00+00,19,6,7,0,0,6,0,0
0,0,1547,86f50ed5-24c7-4a19-86e7-905b388cff4a,Kerry,2020/05/22 11:00:00+00,31,9,0,0,0,22,6,0
0,0,1548,863f94f9-ed01-4edf-8772-bfcb1af52509,Wexford,2020/05/22 11:00:00+00,126,6,103,0,1,16,15,0
0,0,1549,57b08080-ca8e-4fee-801f-f2fa5d25aeef,Mayo,2020/05/22 11:00:00+00,8,0,0,0,0,7,5,0
0,0,1550,b5ef1896-f46e-4fb1-8c10-9ddad57ded22,South Dublin,2020/05/22 11:00:00+00,40,21,0,0,10,9,7,0
0,0,1551,1af638dc-dc79-4846-8f30-594c511dd96a,Laois,2020/05/22 11:00:00+00,9,0,2,0,2,5,3,0
0,0,1552,a4e4a046-30a6-4d5d-822e-519c44d282f1,Dún Laoghaire–Rathdown,2020/05/22 11:00:00+00,18,13,0,0,1,4,51,1
0,0,1553,0640e9bc-781b-4a77-89d4-393f9e142fa2,Louth,2020/05/22 11:00:00+00,22,15,1,0,3,4,6,0
0,0,1554,76c67478-b235-423f-8396-73ced748ee8d,Cavan,2020/05/22 11:00:00+00,4,2,0,0,0,2,1,0
0,0,1555,ae9f6d94-9423-424a-8302-72f07e2200e8,Kildare,2020/05/22 11:00:00+00,22,1,2,0,0,19,0,1
0,0,1556,f81fcfd9-5869-46e2-8554-ed6a9cff19a3,Dublin,2020/05/22 11:00:00+00,25,12,0,3,0,10,0,0
0,0,1557,596d282e-6673-4611-87b2-2831b99939f0,Meath,2020/05/22 11:00:00+00,14,1,0,0,0,13,4,0
0,0,1558,5f8e4fac-9030-49c1-8f44-db61f934ca2c,Donegal,2020/05/22 11:00:00+00,23,1,0,0,2,20,0,0
0,0,1559,591ff821-0263-4153-8fba-78af911aba2d,Monaghan,2020/05/22 11:00:00+00,9,1,0,1,0,7,1,0
0,0,1560,eeefc48a-0aa0-41eb-814b-4b33818ab8f6,Offaly,2020/05/22 11:00:00+00,0,0,0,0,0,0,0,0
0,0,1561,df33ff62-a3b0-41db-84fb-44c90015fc3e,Cork County,2020/05/22 11:00:00+00,23,7,0,0,1,15,23,0
0,0,1562,0ecf2fd5-fd51-444d-899a-4134aa27647d,Tipperary,2020/05/22 11:00:00+00,1,1,0,0,0,0,1,0
0,0,1563,2ae7221a-9b31-45e4-8be3-739a0ee1cacf,Waterford,2020/05/22 11:00:00+00,10,0,5,0,0,5,0,0
0,0,1564,5d917d36-fd5c-4628-84bc-60e9f99cc94c,Carlow,2020/05/22 11:00:00+00,8,2,4,0,1,1,7,0
0,0,1565,62106f6a-15e7-4c6a-88be-98609271b2c2,Westmeath,2020/05/23 11:00:00+00,1,0,0,0,0,1,0,0
0,0,1566,916993ad-0265-4c57-87c0-66b50086f02d,Cork City,2020/05/23 11:00:00+00,5,0,1,0,0,4,0,0
0,0,1567,19844b97-2200-49f6-8e09-e58baffcb8e7,Galway County,2020/05/23 11:00:00+00,0,0,0,0,0,0,0,0
0,0,1568,981acabc-f386-45f0-85a0-860cd57226d8,Longford,2020/05/23 11:00:00+00,4,1,0,0,1,1,3,0
0,0,1569,006fe80a-aa8a-4dd0-887b-2715b4999f3e,Louth,2020/05/23 11:00:00+00,3,2,0,0,1,0,0,0
0,0,1570,180f4bc7-28e7-4225-8b50-0d795807a308,Clare,2020/05/23 11:00:00+00,0,0,0,0,0,0,0,0
0,0,1571,f23ef8e7-ba2f-4e29-8947-8de29edc533b,Wicklow,2020/05/23 11:00:00+00,6,2,0,1,1,2,0,0
0,0,1572,f55930b0-af16-413f-80e4-09750c297f16,Kilkenny,2020/05/23 11:00:00+00,7,0,0,0,0,2,0,0
